title;views;scientific_name;datetime
Galápagos tortoise;16440;Chelonoidis niger;2018-11-01
Galápagos tortoise;16718;Chelonoidis niger;2018-12-01
Galápagos tortoise;18714;Chelonoidis niger;2019-01-01
Galápagos tortoise;36161;Chelonoidis niger;2019-02-01
Galápagos tortoise;20860;Chelonoidis niger;2019-03-01
Galápagos tortoise;19203;Chelonoidis niger;2019-04-01
Galápagos tortoise;23547;Chelonoidis niger;2019-05-01
Galápagos tortoise;17674;Chelonoidis niger;2019-06-01
Galápagos tortoise;19947;Chelonoidis niger;2019-07-01
Galápagos tortoise;18877;Chelonoidis niger;2019-08-01
Galápagos tortoise;20781;Chelonoidis niger;2019-09-01
Galápagos tortoise;20804;Chelonoidis niger;2019-10-01
Galápagos tortoise;17996;Chelonoidis niger;2019-11-01
Galápagos tortoise;18304;Chelonoidis niger;2019-12-01
Galápagos tortoise;31255;Chelonoidis niger;2020-01-01
Galápagos tortoise;22455;Chelonoidis niger;2020-02-01
Galápagos tortoise;19374;Chelonoidis niger;2020-03-01
Galápagos tortoise;23781;Chelonoidis niger;2020-04-01
Galápagos tortoise;25452;Chelonoidis niger;2020-05-01
Galápagos tortoise;27600;Chelonoidis niger;2020-06-01
Galápagos tortoise;19527;Chelonoidis niger;2020-07-01
Galápagos tortoise;20077;Chelonoidis niger;2020-08-01
Galápagos tortoise;17705;Chelonoidis niger;2020-09-01
Galápagos tortoise;20610;Chelonoidis niger;2020-10-01
Galápagos tortoise;18435;Chelonoidis niger;2020-11-01
Galápagos tortoise;27740;Chelonoidis niger;2020-12-01
Komodo dragon;96025;Varanus komodoensis;2015-07-01
Komodo dragon;89566;Varanus komodoensis;2015-08-01
Komodo dragon;94265;Varanus komodoensis;2015-09-01
Komodo dragon;270533;Varanus komodoensis;2015-10-01
Komodo dragon;118457;Varanus komodoensis;2015-11-01
Komodo dragon;111915;Varanus komodoensis;2015-12-01
Komodo dragon;116066;Varanus komodoensis;2016-01-01
Komodo dragon;107549;Varanus komodoensis;2016-02-01
Komodo dragon;112770;Varanus komodoensis;2016-03-01
Komodo dragon;120509;Varanus komodoensis;2016-04-01
Komodo dragon;120478;Varanus komodoensis;2016-05-01
Komodo dragon;146273;Varanus komodoensis;2016-06-01
Komodo dragon;97174;Varanus komodoensis;2016-07-01
Komodo dragon;98275;Varanus komodoensis;2016-08-01
Komodo dragon;109354;Varanus komodoensis;2016-09-01
Komodo dragon;100796;Varanus komodoensis;2016-10-01
Komodo dragon;150809;Varanus komodoensis;2016-11-01
Komodo dragon;100370;Varanus komodoensis;2016-12-01
Komodo dragon;107573;Varanus komodoensis;2017-01-01
Komodo dragon;124991;Varanus komodoensis;2017-02-01
Komodo dragon;211623;Varanus komodoensis;2017-03-01
Komodo dragon;119198;Varanus komodoensis;2017-04-01
Komodo dragon;149936;Varanus komodoensis;2017-05-01
Komodo dragon;100667;Varanus komodoensis;2017-06-01
Komodo dragon;95576;Varanus komodoensis;2017-07-01
Komodo dragon;89682;Varanus komodoensis;2017-08-01
Komodo dragon;81814;Varanus komodoensis;2017-09-01
Komodo dragon;87336;Varanus komodoensis;2017-10-01
Komodo dragon;87798;Varanus komodoensis;2017-11-01
Komodo dragon;99809;Varanus komodoensis;2017-12-01
Komodo dragon;127656;Varanus komodoensis;2018-01-01
Komodo dragon;110604;Varanus komodoensis;2018-02-01
Komodo dragon;117347;Varanus komodoensis;2018-03-01
Komodo dragon;118518;Varanus komodoensis;2018-04-01
Komodo dragon;118584;Varanus komodoensis;2018-05-01
Komodo dragon;107712;Varanus komodoensis;2018-06-01
Komodo dragon;105617;Varanus komodoensis;2018-07-01
Komodo dragon;109197;Varanus komodoensis;2018-08-01
Komodo dragon;109187;Varanus komodoensis;2018-09-01
Komodo dragon;99499;Varanus komodoensis;2018-10-01
Komodo dragon;102673;Varanus komodoensis;2018-11-01
Komodo dragon;107655;Varanus komodoensis;2018-12-01
Komodo dragon;108622;Varanus komodoensis;2019-01-01
Komodo dragon;93810;Varanus komodoensis;2019-02-01
Komodo dragon;105631;Varanus komodoensis;2019-03-01
Komodo dragon;125558;Varanus komodoensis;2019-04-01
Komodo dragon;103191;Varanus komodoensis;2019-05-01
Komodo dragon;89944;Varanus komodoensis;2019-06-01
Komodo dragon;121621;Varanus komodoensis;2019-07-01
Komodo dragon;99412;Varanus komodoensis;2019-08-01
Komodo dragon;93950;Varanus komodoensis;2019-09-01
Komodo dragon;101562;Varanus komodoensis;2019-10-01
Komodo dragon;97098;Varanus komodoensis;2019-11-01
Komodo dragon;87142;Varanus komodoensis;2019-12-01
Komodo dragon;95114;Varanus komodoensis;2020-01-01
Komodo dragon;98238;Varanus komodoensis;2020-02-01
Komodo dragon;98432;Varanus komodoensis;2020-03-01
Komodo dragon;110568;Varanus komodoensis;2020-04-01
Komodo dragon;113240;Varanus komodoensis;2020-05-01
Komodo dragon;100241;Varanus komodoensis;2020-06-01
Komodo dragon;100464;Varanus komodoensis;2020-07-01
Komodo dragon;100827;Varanus komodoensis;2020-08-01
Komodo dragon;96407;Varanus komodoensis;2020-09-01
Komodo dragon;122241;Varanus komodoensis;2020-10-01
Komodo dragon;99517;Varanus komodoensis;2020-11-01
Komodo dragon;104605;Varanus komodoensis;2020-12-01
Lion;297740;Panthera leo;2015-07-01
Lion;302355;Panthera leo;2015-08-01
Lion;218628;Panthera leo;2015-09-01
Lion;244336;Panthera leo;2015-10-01
Lion;225724;Panthera leo;2015-11-01
Lion;206398;Panthera leo;2015-12-01
Lion;227687;Panthera leo;2016-01-01
Lion;225684;Panthera leo;2016-02-01
Lion;218844;Panthera leo;2016-03-01
Lion;221073;Panthera leo;2016-04-01
Lion;235452;Panthera leo;2016-05-01
Lion;206112;Panthera leo;2016-06-01
Lion;181268;Panthera leo;2016-07-01
Lion;176516;Panthera leo;2016-08-01
Lion;191897;Panthera leo;2016-09-01
Lion;195724;Panthera leo;2016-10-01
Lion;204126;Panthera leo;2016-11-01
Lion;192792;Panthera leo;2016-12-01
Lion;215093;Panthera leo;2017-01-01
Lion;223581;Panthera leo;2017-02-01
Lion;574872;Panthera leo;2017-03-01
Lion;176807;Panthera leo;2017-04-01
Lion;186691;Panthera leo;2017-05-01
Lion;167252;Panthera leo;2017-06-01
Lion;177897;Panthera leo;2017-07-01
Lion;169418;Panthera leo;2017-08-01
Lion;176699;Panthera leo;2017-09-01
Lion;190160;Panthera leo;2017-10-01
Lion;185713;Panthera leo;2017-11-01
Lion;160851;Panthera leo;2017-12-01
Lion;197425;Panthera leo;2018-01-01
Lion;187493;Panthera leo;2018-02-01
Lion;212402;Panthera leo;2018-03-01
Lion;221034;Panthera leo;2018-04-01
Lion;203977;Panthera leo;2018-05-01
Lion;173895;Panthera leo;2018-06-01
Lion;188521;Panthera leo;2018-07-01
Lion;171195;Panthera leo;2018-08-01
Lion;176516;Panthera leo;2018-09-01
Lion;198644;Panthera leo;2018-10-01
Lion;190294;Panthera leo;2018-11-01
Lion;177740;Panthera leo;2018-12-01
Lion;181509;Panthera leo;2019-01-01
Lion;174315;Panthera leo;2019-02-01
Lion;173666;Panthera leo;2019-03-01
Lion;166901;Panthera leo;2019-04-01
Lion;159576;Panthera leo;2019-05-01
Lion;148239;Panthera leo;2019-06-01
Lion;206899;Panthera leo;2019-07-01
Lion;185866;Panthera leo;2019-08-01
Lion;166536;Panthera leo;2019-09-01
Lion;175450;Panthera leo;2019-10-01
Lion;164913;Panthera leo;2019-11-01
Lion;143828;Panthera leo;2019-12-01
Lion;166500;Panthera leo;2020-01-01
Lion;172694;Panthera leo;2020-02-01
Lion;574083;Panthera leo;2020-03-01
Lion;356488;Panthera leo;2020-04-01
Lion;206149;Panthera leo;2020-05-01
Lion;165270;Panthera leo;2020-06-01
Lion;169081;Panthera leo;2020-07-01
Lion;180029;Panthera leo;2020-08-01
Lion;180315;Panthera leo;2020-09-01
Lion;187222;Panthera leo;2020-10-01
Lion;177407;Panthera leo;2020-11-01
Lion;170514;Panthera leo;2020-12-01
Asian elephant;23946;Elephas maximus;2015-07-01
Asian elephant;25948;Elephas maximus;2015-08-01
Asian elephant;22538;Elephas maximus;2015-09-01
Asian elephant;27046;Elephas maximus;2015-10-01
Asian elephant;25478;Elephas maximus;2015-11-01
Asian elephant;22305;Elephas maximus;2015-12-01
Asian elephant;29026;Elephas maximus;2016-01-01
Asian elephant;27521;Elephas maximus;2016-02-01
Asian elephant;28675;Elephas maximus;2016-03-01
Asian elephant;30857;Elephas maximus;2016-04-01
Asian elephant;35530;Elephas maximus;2016-05-01
Asian elephant;29074;Elephas maximus;2016-06-01
Asian elephant;25520;Elephas maximus;2016-07-01
Asian elephant;26023;Elephas maximus;2016-08-01
Asian elephant;28320;Elephas maximus;2016-09-01
Asian elephant;28939;Elephas maximus;2016-10-01
Asian elephant;29059;Elephas maximus;2016-11-01
Asian elephant;26769;Elephas maximus;2016-12-01
Asian elephant;31685;Elephas maximus;2017-01-01
Asian elephant;31373;Elephas maximus;2017-02-01
Asian elephant;34056;Elephas maximus;2017-03-01
Asian elephant;28632;Elephas maximus;2017-04-01
Asian elephant;33406;Elephas maximus;2017-05-01
Asian elephant;28598;Elephas maximus;2017-06-01
Asian elephant;26058;Elephas maximus;2017-07-01
Asian elephant;26833;Elephas maximus;2017-08-01
Asian elephant;24700;Elephas maximus;2017-09-01
Asian elephant;27733;Elephas maximus;2017-10-01
Asian elephant;31582;Elephas maximus;2017-11-01
Asian elephant;26522;Elephas maximus;2017-12-01
Asian elephant;30935;Elephas maximus;2018-01-01
Asian elephant;29070;Elephas maximus;2018-02-01
Asian elephant;34940;Elephas maximus;2018-03-01
Asian elephant;32312;Elephas maximus;2018-04-01
Asian elephant;33421;Elephas maximus;2018-05-01
Asian elephant;24786;Elephas maximus;2018-06-01
Asian elephant;24155;Elephas maximus;2018-07-01
Asian elephant;24550;Elephas maximus;2018-08-01
Asian elephant;24269;Elephas maximus;2018-09-01
Asian elephant;25770;Elephas maximus;2018-10-01
Asian elephant;25807;Elephas maximus;2018-11-01
Asian elephant;25469;Elephas maximus;2018-12-01
Asian elephant;27495;Elephas maximus;2019-01-01
Asian elephant;26534;Elephas maximus;2019-02-01
Asian elephant;28622;Elephas maximus;2019-03-01
Asian elephant;29554;Elephas maximus;2019-04-01
Asian elephant;31499;Elephas maximus;2019-05-01
Asian elephant;24564;Elephas maximus;2019-06-01
Asian elephant;25875;Elephas maximus;2019-07-01
Asian elephant;26853;Elephas maximus;2019-08-01
Asian elephant;24885;Elephas maximus;2019-09-01
Asian elephant;29309;Elephas maximus;2019-10-01
Asian elephant;26743;Elephas maximus;2019-11-01
Asian elephant;23927;Elephas maximus;2019-12-01
Asian elephant;26233;Elephas maximus;2020-01-01
Asian elephant;27532;Elephas maximus;2020-02-01
Asian elephant;30395;Elephas maximus;2020-03-01
Asian elephant;32447;Elephas maximus;2020-04-01
Asian elephant;28760;Elephas maximus;2020-05-01
Asian elephant;27014;Elephas maximus;2020-06-01
Asian elephant;23572;Elephas maximus;2020-07-01
Asian elephant;25910;Elephas maximus;2020-08-01
Asian elephant;26544;Elephas maximus;2020-09-01
Asian elephant;28866;Elephas maximus;2020-10-01
Asian elephant;30320;Elephas maximus;2020-11-01
Asian elephant;27999;Elephas maximus;2020-12-01
Western gorilla;7002;Gorilla gorilla;2015-07-01
Western gorilla;7415;Gorilla gorilla;2015-08-01
Western gorilla;7647;Gorilla gorilla;2015-09-01
Western gorilla;8141;Gorilla gorilla;2015-10-01
Western gorilla;9089;Gorilla gorilla;2015-11-01
Western gorilla;8382;Gorilla gorilla;2015-12-01
Western gorilla;9459;Gorilla gorilla;2016-01-01
Western gorilla;8936;Gorilla gorilla;2016-02-01
Western gorilla;9717;Gorilla gorilla;2016-03-01
Western gorilla;10588;Gorilla gorilla;2016-04-01
Western gorilla;23587;Gorilla gorilla;2016-05-01
Western gorilla;23678;Gorilla gorilla;2016-06-01
Western gorilla;9352;Gorilla gorilla;2016-07-01
Western gorilla;11911;Gorilla gorilla;2016-08-01
Western gorilla;19348;Gorilla gorilla;2016-09-01
Western gorilla;10606;Gorilla gorilla;2016-10-01
Western gorilla;9339;Gorilla gorilla;2016-11-01
Western gorilla;9530;Gorilla gorilla;2016-12-01
Western gorilla;13326;Gorilla gorilla;2017-01-01
Western gorilla;10200;Gorilla gorilla;2017-02-01
Western gorilla;12491;Gorilla gorilla;2017-03-01
Western gorilla;9954;Gorilla gorilla;2017-04-01
Western gorilla;10590;Gorilla gorilla;2017-05-01
Western gorilla;8798;Gorilla gorilla;2017-06-01
Western gorilla;10601;Gorilla gorilla;2017-07-01
Western gorilla;8906;Gorilla gorilla;2017-08-01
Western gorilla;7444;Gorilla gorilla;2017-09-01
Western gorilla;9396;Gorilla gorilla;2017-10-01
Western gorilla;11975;Gorilla gorilla;2017-11-01
Western gorilla;9094;Gorilla gorilla;2017-12-01
Western gorilla;9905;Gorilla gorilla;2018-01-01
Western gorilla;9206;Gorilla gorilla;2018-02-01
Western gorilla;11091;Gorilla gorilla;2018-03-01
Western gorilla;11382;Gorilla gorilla;2018-04-01
Western gorilla;10351;Gorilla gorilla;2018-05-01
Western gorilla;10946;Gorilla gorilla;2018-06-01
Western gorilla;9896;Gorilla gorilla;2018-07-01
Western gorilla;9640;Gorilla gorilla;2018-08-01
Western gorilla;8908;Gorilla gorilla;2018-09-01
Western gorilla;8060;Gorilla gorilla;2018-10-01
Western gorilla;8675;Gorilla gorilla;2018-11-01
Western gorilla;8162;Gorilla gorilla;2018-12-01
Western gorilla;8757;Gorilla gorilla;2019-01-01
Western gorilla;9021;Gorilla gorilla;2019-02-01
Western gorilla;9745;Gorilla gorilla;2019-03-01
Western gorilla;11540;Gorilla gorilla;2019-04-01
Western gorilla;10467;Gorilla gorilla;2019-05-01
Western gorilla;8125;Gorilla gorilla;2019-06-01
Western gorilla;8524;Gorilla gorilla;2019-07-01
Western gorilla;9070;Gorilla gorilla;2019-08-01
Western gorilla;10217;Gorilla gorilla;2019-09-01
Western gorilla;9787;Gorilla gorilla;2019-10-01
Western gorilla;10693;Gorilla gorilla;2019-11-01
Western gorilla;9199;Gorilla gorilla;2019-12-01
Western gorilla;11178;Gorilla gorilla;2020-01-01
Western gorilla;11993;Gorilla gorilla;2020-02-01
Western gorilla;13412;Gorilla gorilla;2020-03-01
Western gorilla;15112;Gorilla gorilla;2020-04-01
Western gorilla;12917;Gorilla gorilla;2020-05-01
Western gorilla;10214;Gorilla gorilla;2020-06-01
Western gorilla;11821;Gorilla gorilla;2020-07-01
Western gorilla;12061;Gorilla gorilla;2020-08-01
Western gorilla;11386;Gorilla gorilla;2020-09-01
Western gorilla;12082;Gorilla gorilla;2020-10-01
Western gorilla;11524;Gorilla gorilla;2020-11-01
Western gorilla;11283;Gorilla gorilla;2020-12-01
Black rhinoceros;31694;Diceros bicornis;2015-07-01
Black rhinoceros;29025;Diceros bicornis;2015-08-01
Black rhinoceros;26231;Diceros bicornis;2015-09-01
Black rhinoceros;26093;Diceros bicornis;2015-10-01
Black rhinoceros;29005;Diceros bicornis;2015-11-01
Black rhinoceros;23531;Diceros bicornis;2015-12-01
Black rhinoceros;67111;Diceros bicornis;2016-01-01
Black rhinoceros;66973;Diceros bicornis;2016-02-01
Black rhinoceros;37071;Diceros bicornis;2016-03-01
Black rhinoceros;61760;Diceros bicornis;2016-04-01
Black rhinoceros;41548;Diceros bicornis;2016-05-01
Black rhinoceros;41860;Diceros bicornis;2016-06-01
Black rhinoceros;23753;Diceros bicornis;2016-07-01
Black rhinoceros;24607;Diceros bicornis;2016-08-01
Black rhinoceros;28029;Diceros bicornis;2016-09-01
Black rhinoceros;34623;Diceros bicornis;2016-10-01
Black rhinoceros;33654;Diceros bicornis;2016-11-01
Black rhinoceros;25170;Diceros bicornis;2016-12-01
Black rhinoceros;27607;Diceros bicornis;2017-01-01
Black rhinoceros;61058;Diceros bicornis;2017-02-01
Black rhinoceros;37441;Diceros bicornis;2017-03-01
Black rhinoceros;27263;Diceros bicornis;2017-04-01
Black rhinoceros;29840;Diceros bicornis;2017-05-01
Black rhinoceros;21610;Diceros bicornis;2017-06-01
Black rhinoceros;19932;Diceros bicornis;2017-07-01
Black rhinoceros;19928;Diceros bicornis;2017-08-01
Black rhinoceros;20195;Diceros bicornis;2017-09-01
Black rhinoceros;22264;Diceros bicornis;2017-10-01
Black rhinoceros;24654;Diceros bicornis;2017-11-01
Black rhinoceros;21853;Diceros bicornis;2017-12-01
Black rhinoceros;24641;Diceros bicornis;2018-01-01
Black rhinoceros;22133;Diceros bicornis;2018-02-01
Black rhinoceros;62943;Diceros bicornis;2018-03-01
Black rhinoceros;29090;Diceros bicornis;2018-04-01
Black rhinoceros;29376;Diceros bicornis;2018-05-01
Black rhinoceros;20889;Diceros bicornis;2018-06-01
Black rhinoceros;25750;Diceros bicornis;2018-07-01
Black rhinoceros;29571;Diceros bicornis;2018-08-01
Black rhinoceros;20136;Diceros bicornis;2018-09-01
Black rhinoceros;21012;Diceros bicornis;2018-10-01
Black rhinoceros;21716;Diceros bicornis;2018-11-01
Black rhinoceros;20216;Diceros bicornis;2018-12-01
Black rhinoceros;22539;Diceros bicornis;2019-01-01
Black rhinoceros;19386;Diceros bicornis;2019-02-01
Black rhinoceros;20719;Diceros bicornis;2019-03-01
Black rhinoceros;24887;Diceros bicornis;2019-04-01
Black rhinoceros;24886;Diceros bicornis;2019-05-01
Black rhinoceros;17458;Diceros bicornis;2019-06-01
Black rhinoceros;19014;Diceros bicornis;2019-07-01
Black rhinoceros;22122;Diceros bicornis;2019-08-01
Black rhinoceros;21139;Diceros bicornis;2019-09-01
Black rhinoceros;20723;Diceros bicornis;2019-10-01
Black rhinoceros;20564;Diceros bicornis;2019-11-01
Black rhinoceros;20891;Diceros bicornis;2019-12-01
Black rhinoceros;21183;Diceros bicornis;2020-01-01
Black rhinoceros;22325;Diceros bicornis;2020-02-01
Black rhinoceros;20757;Diceros bicornis;2020-03-01
Black rhinoceros;23090;Diceros bicornis;2020-04-01
Black rhinoceros;22009;Diceros bicornis;2020-05-01
Black rhinoceros;17131;Diceros bicornis;2020-06-01
Black rhinoceros;16784;Diceros bicornis;2020-07-01
Black rhinoceros;17377;Diceros bicornis;2020-08-01
Black rhinoceros;17843;Diceros bicornis;2020-09-01
Black rhinoceros;19613;Diceros bicornis;2020-10-01
Black rhinoceros;18782;Diceros bicornis;2020-11-01
Black rhinoceros;19957;Diceros bicornis;2020-12-01
Wolf;23777;Canis lupus;2015-07-01
Wolf;34242;Canis lupus;2015-08-01
Wolf;57219;Canis lupus;2015-09-01
Wolf;28416;Canis lupus;2015-10-01
Wolf;34511;Canis lupus;2015-11-01
Wolf;31932;Canis lupus;2015-12-01
Wolf;23409;Canis lupus;2016-01-01
Wolf;22043;Canis lupus;2016-02-01
Wolf;20544;Canis lupus;2016-03-01
Wolf;23462;Canis lupus;2016-04-01
Wolf;24242;Canis lupus;2016-05-01
Wolf;20188;Canis lupus;2016-06-01
Wolf;19828;Canis lupus;2016-07-01
Wolf;19136;Canis lupus;2016-08-01
Wolf;19868;Canis lupus;2016-09-01
Wolf;18824;Canis lupus;2016-10-01
Wolf;18359;Canis lupus;2016-11-01
Wolf;18181;Canis lupus;2016-12-01
Wolf;18667;Canis lupus;2017-01-01
Wolf;17605;Canis lupus;2017-02-01
Wolf;19304;Canis lupus;2017-03-01
Wolf;16532;Canis lupus;2017-04-01
Wolf;20608;Canis lupus;2017-05-01
Wolf;19248;Canis lupus;2017-06-01
Wolf;20416;Canis lupus;2017-07-01
Wolf;23379;Canis lupus;2017-08-01
Wolf;22391;Canis lupus;2017-09-01
Wolf;20131;Canis lupus;2017-10-01
Wolf;30080;Canis lupus;2017-11-01
Wolf;15712;Canis lupus;2017-12-01
Wolf;16624;Canis lupus;2018-01-01
Wolf;13854;Canis lupus;2018-02-01
Wolf;15427;Canis lupus;2018-03-01
Wolf;14548;Canis lupus;2018-04-01
Wolf;14225;Canis lupus;2018-05-01
Wolf;11803;Canis lupus;2018-06-01
Wolf;12084;Canis lupus;2018-07-01
Wolf;78797;Canis lupus;2018-08-01
Wolf;111512;Canis lupus;2018-09-01
Wolf;126714;Canis lupus;2018-10-01
Wolf;126362;Canis lupus;2018-11-01
Wolf;128638;Canis lupus;2018-12-01
Wolf;130780;Canis lupus;2019-01-01
Wolf;128626;Canis lupus;2019-02-01
Wolf;136037;Canis lupus;2019-03-01
Wolf;120273;Canis lupus;2019-04-01
Wolf;130611;Canis lupus;2019-05-01
Wolf;107868;Canis lupus;2019-06-01
Wolf;99175;Canis lupus;2019-07-01
Wolf;100612;Canis lupus;2019-08-01
Wolf;103574;Canis lupus;2019-09-01
Wolf;116063;Canis lupus;2019-10-01
Wolf;118577;Canis lupus;2019-11-01
Wolf;118195;Canis lupus;2019-12-01
Wolf;132176;Canis lupus;2020-01-01
Wolf;119765;Canis lupus;2020-02-01
Wolf;147925;Canis lupus;2020-03-01
Wolf;164487;Canis lupus;2020-04-01
Wolf;134287;Canis lupus;2020-05-01
Wolf;181596;Canis lupus;2020-06-01
Wolf;108814;Canis lupus;2020-07-01
Wolf;107097;Canis lupus;2020-08-01
Wolf;112548;Canis lupus;2020-09-01
Wolf;136739;Canis lupus;2020-10-01
Wolf;138950;Canis lupus;2020-11-01
Wolf;125558;Canis lupus;2020-12-01
Eastern gorilla;6032;Gorilla beringei;2015-07-01
Eastern gorilla;6605;Gorilla beringei;2015-08-01
Eastern gorilla;6983;Gorilla beringei;2015-09-01
