scientific_name;GPE;GPE
Balaenoptera borealis;Selayang;2
Balaenoptera borealis;Serang;2
Balaenoptera borealis;Serranía de Chiribiquete;2
Balaenoptera borealis;Sochi;2
Balaenoptera borealis;Surabaya;2
Balaenoptera borealis;Switzerland;2
Balaenoptera borealis;Sydney;2
Balaenoptera borealis;Tripoli;2
Balaenoptera borealis;U.S.;2
Balaenoptera borealis;US;2
Balaenoptera borealis;Ueda;2
Balaenoptera borealis;United States;2
Balaenoptera borealis;Venice;2
Balaenoptera borealis;Wallonia;2
Balaenoptera borealis;West Beach;2
Balaenoptera borealis;Wroclaw;2
Balaenoptera borealis;the Azores Islands;2
Balaenoptera borealis;AFP;1
Balaenoptera borealis;Asbury Park;1
Balaenoptera borealis;Barnegat;1
Balaenoptera borealis;Beijing;1
Balaenoptera borealis;Belmar;1
Balaenoptera borealis;Bern;1
Balaenoptera borealis;Boston;1
Balaenoptera borealis;Botswana;1
Balaenoptera borealis;Brigantine;1
Balaenoptera borealis;Brigantine NJ;1
Balaenoptera borealis;British Columbia;1
Balaenoptera borealis;Brooklyn;1
Balaenoptera borealis;Burnaby;1
Balaenoptera borealis;Canada;1
Balaenoptera borealis;Coney Island;1
Balaenoptera borealis;Culver City;1
Balaenoptera borealis;Darmstadt;1
Balaenoptera borealis;Delaware;1
Balaenoptera borealis;Dublin;1
Balaenoptera borealis;Dublin Port;1
Balaenoptera borealis;EU;1
Balaenoptera borealis;Florence;1
Balaenoptera borealis;Florida;1
Balaenoptera borealis;GENEVA;1
Balaenoptera borealis;Galveston Isle;1
Balaenoptera borealis;Hawaii;1
Balaenoptera borealis;Hong Kong’s;1
Balaenoptera borealis;Huntington Beach;1
Balaenoptera borealis;Iceland;1
Balaenoptera borealis;Inverness;1
Balaenoptera borealis;Israel;1
Balaenoptera borealis;Jersey;1
Balaenoptera borealis;Jersey City;1
Balaenoptera borealis;Lawndale;1
Balaenoptera borealis;London;1
Balaenoptera borealis;Long Beach Island;1
Balaenoptera borealis;Long Branch;1
Balaenoptera borealis;Los Angeles;1
Balaenoptera borealis;Manasquan;1
Balaenoptera borealis;Manhattan;1
Balaenoptera borealis;Masonboro;1
Balaenoptera borealis;Mexico;1
Balaenoptera borealis;Minia;1
Balaenoptera borealis;Monmouth County;1
Balaenoptera borealis;NJ;1
Balaenoptera borealis;NY;1
Balaenoptera borealis;NYC;1
Balaenoptera borealis;Narragansett Bay;1
Balaenoptera borealis;New Jersey Coast;1
Balaenoptera borealis;New York City's;1
Balaenoptera borealis;New York Harbour;1
Balaenoptera borealis;Northumberland;1
Balaenoptera borealis;Norway;1
Balaenoptera borealis;Olympia;1
Balaenoptera borealis;Oregon;1
Balaenoptera borealis;Peru;1
Balaenoptera borealis;Pines;1
Balaenoptera borealis;Portland;1
Balaenoptera borealis;Provincetown;1
Balaenoptera borealis;Queens;1
Balaenoptera borealis;SSPACE;1
Balaenoptera borealis;San Diego;1
Balaenoptera borealis;Santa Barbara Channel;1
Balaenoptera borealis;Santa Monica;1
Balaenoptera borealis;Sausalito;1
Balaenoptera borealis;Scotland;1
Balaenoptera borealis;Seattle;1
Balaenoptera borealis;Senegal;1
Balaenoptera borealis;SoCal;1
Balaenoptera borealis;South Africa;1
Balaenoptera borealis;South Australia's;1
Balaenoptera borealis;Tasmania;1
Balaenoptera borealis;Terramar Beach;1
Balaenoptera borealis;Thames;1
Balaenoptera borealis;Tokyo;1
Balaenoptera borealis;U.K.;1
Balaenoptera borealis;Vienna;1
Balaenoptera borealis;Virginia;1
Balaenoptera borealis;Washington;1
Balaenoptera borealis;Wilmington;1
Balaenoptera borealis;Woods Hole;1
Balaenoptera borealis;bridport;1
Balaenoptera borealis;the Isle of Sheppey;1
Balaenoptera borealis;the United Arab Emirates;1
Balaenoptera borealis;the United State;1
Balaenoptera edeni;Japan;19
Balaenoptera edeni;Mumbai;12
Balaenoptera edeni;Juhu;8
Balaenoptera edeni;Thailand;7
Balaenoptera edeni;Bangladesh;3
Balaenoptera edeni;India;3
Balaenoptera edeni;Oman;3
Balaenoptera edeni;Ratnagiri;3
Balaenoptera edeni;mumbai;3
Balaenoptera edeni;Airoli;2
Balaenoptera edeni;Alibaug;2
Balaenoptera edeni;Boston;2
Balaenoptera edeni;Cebu;2
Balaenoptera edeni;Florida;2
Balaenoptera edeni;Grahams Town;2
Balaenoptera edeni;Juhu beach;2
Balaenoptera edeni;Maldives;2
Balaenoptera edeni;Massachusetts;2
Balaenoptera edeni;Palghar;2
Balaenoptera edeni;Phuket;2
Balaenoptera edeni;Sindhudurg;2
Balaenoptera edeni;Bengaluru;1
Balaenoptera edeni;China;1
Balaenoptera edeni;Chonburi;1
Balaenoptera edeni;DeSoto Canyon;1
Balaenoptera edeni;Eden;1
Balaenoptera edeni;Everglades;1
Balaenoptera edeni;Java;1
Balaenoptera edeni;Kelwe;1
Balaenoptera edeni;Koh Lanta;1
Balaenoptera edeni;Laguna Beach;1
Balaenoptera edeni;London;1
Balaenoptera edeni;Louisiana;1
Balaenoptera edeni;MEXICO;1
Balaenoptera edeni;Madagascar;1
Balaenoptera edeni;Madban beach;1
Balaenoptera edeni;Mexico;1
Balaenoptera edeni;Moo 3;1
Balaenoptera edeni;Moregaon;1
Balaenoptera edeni;Murud beach;1
Balaenoptera edeni;Musandam;1
Balaenoptera edeni;Muscat;1
Balaenoptera edeni;Navi Mumbai;1
Balaenoptera edeni;New York City;1
Balaenoptera edeni;Omani;1
Balaenoptera edeni;Panhandle;1
Balaenoptera edeni;Paris;1
Balaenoptera edeni;Phetchaburi province;1
Balaenoptera edeni;Philippines;1
Balaenoptera edeni;Pune;1
Balaenoptera edeni;Raigad;1
Balaenoptera edeni;Revdanda;1
Balaenoptera edeni;South Korea;1
Balaenoptera edeni;Tamil Nadu;1
Balaenoptera edeni;Texas;1
Balaenoptera edeni;Thung Talay Beach;1
Balaenoptera edeni;Tuticorin;1
Balaenoptera edeni;U.S.;1
Balaenoptera edeni;Yutthaphon;1
Balaenoptera edeni;us @livescience;1
Balaenoptera musculus;California;11
Balaenoptera musculus;New Zealand;7
Balaenoptera musculus;Canada;6
Balaenoptera musculus;Chile;6
Balaenoptera musculus;South Georgia;6
Balaenoptera musculus;USA;5
Balaenoptera musculus;London;4
Balaenoptera musculus;Madrid;4
Balaenoptera musculus;Monterey Bay;4
Balaenoptera musculus;Australia;3
Balaenoptera musculus;Britain;3
Balaenoptera musculus;Catoosa;3
Balaenoptera musculus;China;3
Balaenoptera musculus;Davenport;3
Balaenoptera musculus;France;3
Balaenoptera musculus;Hollywood;3
Balaenoptera musculus;Russia;3
Balaenoptera musculus;San Diego;3
Balaenoptera musculus;Santa Cruz;3
Balaenoptera musculus;Spain;3
Balaenoptera musculus;Truro;3
Balaenoptera musculus;Clacton;2
Balaenoptera musculus;Connecticut;2
Balaenoptera musculus;D.E.C.;2
Balaenoptera musculus;Essex;2
Balaenoptera musculus;Hawaii;2
Balaenoptera musculus;Italy;2
Balaenoptera musculus;J.A.G.;2
Balaenoptera musculus;Mexico;2
Balaenoptera musculus;Monterey;2
Balaenoptera musculus;Oklahoma;2
Balaenoptera musculus;Paris;2
Balaenoptera musculus;Tulsa;2
Balaenoptera musculus;Alaska;1
Balaenoptera musculus;America;1
Balaenoptera musculus;Amsterdam;1
Balaenoptera musculus;Athens;1
Balaenoptera musculus;Balenciaga;1
Balaenoptera musculus;Buenos Aires;1
Balaenoptera musculus;Burrard Inlet;1
Balaenoptera musculus;Calambokidis;1
Balaenoptera musculus;Canberra;1
Balaenoptera musculus;Cape Cod;1
Balaenoptera musculus;Chacahua;1
Balaenoptera musculus;Costa Rica;1
Balaenoptera musculus;Germany;1
Balaenoptera musculus;Greece;1
Balaenoptera musculus;Holland;1
Balaenoptera musculus;Isla de Chiloé;1
Balaenoptera musculus;J.C.;1
Balaenoptera musculus;J.F.;1
Balaenoptera musculus;K.V.P.;1
Balaenoptera musculus;Kazakhstan;1
Balaenoptera musculus;La Jolla;1
Balaenoptera musculus;Lagunas de Chacahua;1
Balaenoptera musculus;Los Angeles;1
Balaenoptera musculus;M.F.C.;1
Balaenoptera musculus;M.S.S.;1
Balaenoptera musculus;MA;1
Balaenoptera musculus;Massachusetts;1
Balaenoptera musculus;Millán;1
Balaenoptera musculus;Mission Beach;1
Balaenoptera musculus;Mongabay;1
Balaenoptera musculus;Naples;1
Balaenoptera musculus;Netherlands;1
Balaenoptera musculus;Oaxaca;1
Balaenoptera musculus;Olympia;1
Balaenoptera musculus;Perth;1
Balaenoptera musculus;Pisa;1
Balaenoptera musculus;Rome;1
Balaenoptera musculus;SAN FRANCISCO;1
Balaenoptera musculus;Santa Cruz County;1
Balaenoptera musculus;Seattle;1
Balaenoptera musculus;South Africa;1
Balaenoptera musculus;South Carolina;1
Balaenoptera musculus;Stoke City;1
Balaenoptera musculus;Taipei City;1
Balaenoptera musculus;U.S.;1
Balaenoptera musculus;UK;1
Balaenoptera musculus;US;1
Balaenoptera musculus;Vienna;1
Balaenoptera musculus;Washington;1
Balaenoptera musculus;Washington DC;1
Balaenoptera musculus;West Vancouver;1
Balaenoptera musculus;Whales;1
Balaenoptera musculus;the United States;1
Balaenoptera omurai;Thailand;59
Balaenoptera omurai;Mongabay;19
Balaenoptera omurai;Bangkok;9
Balaenoptera omurai;Indonesia;9
Balaenoptera omurai;New Zealand;6
Balaenoptera omurai;Australia;5
Balaenoptera omurai;China;4
Balaenoptera omurai;Khaosod;4
Balaenoptera omurai;Fernandina;3
Balaenoptera omurai;Philippines;3
Balaenoptera omurai;Singapore;3
Balaenoptera omurai;Sulawesi;3
Balaenoptera omurai;Acapulco;2
Balaenoptera omurai;Cambodia;2
Balaenoptera omurai;Ecuador;2
Balaenoptera omurai;Exmouth;2
Balaenoptera omurai;Honduras;2
Balaenoptera omurai;Kanchanaburi;2
Balaenoptera omurai;Koh Lanta;2
Balaenoptera omurai;Krabi;2
Balaenoptera omurai;Laos;2
Balaenoptera omurai;Myanmar;2
Balaenoptera omurai;Pattaya;2
Balaenoptera omurai;Perth;2
Balaenoptera omurai;Phuket;2
Balaenoptera omurai;Ratchaburi;2
Balaenoptera omurai;Santa Cruz;2
Balaenoptera omurai;Saraburi;2
Balaenoptera omurai;Similan Islands;2
Balaenoptera omurai;South Africa;2
Balaenoptera omurai;Tokyo;2
Balaenoptera omurai;WA;2
Balaenoptera omurai;Asean;1
Balaenoptera omurai;Auckland;1
Balaenoptera omurai;Ayutthaya Province;1
Balaenoptera omurai;Bhutan;1
Balaenoptera omurai;Bonfire Beach;1
Balaenoptera omurai;Borneo;1
Balaenoptera omurai;Brazil;1
Balaenoptera omurai;California;1
Balaenoptera omurai;Cebu;1
Balaenoptera omurai;Chatham Islands;1
Balaenoptera omurai;Chiang Mai province;1
Balaenoptera omurai;DC;1
Balaenoptera omurai;Drosera;1
Balaenoptera omurai;England;1
Balaenoptera omurai;France;1
Balaenoptera omurai;Gabon;1
Balaenoptera omurai;Govt;1
Balaenoptera omurai;Haleakala;1
Balaenoptera omurai;Hawaii;1
Balaenoptera omurai;Himalayan;1
Balaenoptera omurai;India;1
Balaenoptera omurai;Kaeng Khoi;1
Balaenoptera omurai;Khao Lak;1
Balaenoptera omurai;Koh Yuyong;1
Balaenoptera omurai;Kornkow;1
Balaenoptera omurai;Macaca;1
Balaenoptera omurai;Madagascar;1
Balaenoptera omurai;Meatoy;1
Balaenoptera omurai;Mexico;1
Balaenoptera omurai;Miang Island;1
Balaenoptera omurai;Minas Gerais;1
Balaenoptera omurai;Moo 3;1
Balaenoptera omurai;Na Jomtien;1
Balaenoptera omurai;Naklua;1
Balaenoptera omurai;Narathiwat;1
Balaenoptera omurai;New Zealand's;1
Balaenoptera omurai;Nonthaburi;1
Balaenoptera omurai;Pathumwan district;1
Balaenoptera omurai;Pattaya City;1
Balaenoptera omurai;Phang-nga;1
Balaenoptera omurai;Phattalung;1
Balaenoptera omurai;Phayao province;1
Balaenoptera omurai;Phytotaxa;1
Balaenoptera omurai;Rayong;1
Balaenoptera omurai;Schengen;1
Balaenoptera omurai;Shenzhen Geno;1
Balaenoptera omurai;Solomon Islands;1
Balaenoptera omurai;Surat Thani;1
Balaenoptera omurai;Thung Talay Beach;1
Balaenoptera omurai;Tibet;1
Balaenoptera omurai;US;1
Balaenoptera omurai;Uttaradit;1
Balaenoptera omurai;Washington;1
Balaenoptera omurai;West Bengal;1
Balaenoptera omurai;West Papua;1
Balaenoptera omurai;Zookeys;1
Balaenoptera omurai;the Sea of Japan;1
Balaenoptera physalus;Iceland;30
Balaenoptera physalus;Japan;26
Balaenoptera physalus;Norfolk;16
Balaenoptera physalus;Arkansas;13
Balaenoptera physalus;Cornwall;12
Balaenoptera physalus;Hunstanton;12
Balaenoptera physalus;California;10
Balaenoptera physalus;Houston;9
Balaenoptera physalus;Norway;9
Balaenoptera physalus;Širović;9
Balaenoptera physalus;France;8
Balaenoptera physalus;Lincolnshire;8
Balaenoptera physalus;New Zealand;8
Balaenoptera physalus;PA;8
Balaenoptera physalus;Skegness;8
Balaenoptera physalus;Essex;7
Balaenoptera physalus;Getty;7
Balaenoptera physalus;Holland;7
Balaenoptera physalus;Australia;6
Balaenoptera physalus;Cairns;6
Balaenoptera physalus;Clacton;6
Balaenoptera physalus;UK;6
Balaenoptera physalus;Laguna Beach;5
Balaenoptera physalus;New York;5
Balaenoptera physalus;South Georgia;5
Balaenoptera physalus;Texas;5
Balaenoptera physalus;Boston;4
Balaenoptera physalus;Brest;4
Balaenoptera physalus;Calais;4
Balaenoptera physalus;China;4
Balaenoptera physalus;Cornish;4
Balaenoptera physalus;Germany;4
Balaenoptera physalus;Icelanders;4
Balaenoptera physalus;Italy;4
Balaenoptera physalus;Jeju;4
Balaenoptera physalus;Los Angeles;4
Balaenoptera physalus;Massachusetts;4
Balaenoptera physalus;New Zealand's;4
Balaenoptera physalus;Ocean Beach;4
Balaenoptera physalus;Portsmouth;4
Balaenoptera physalus;Sydney;4
Balaenoptera physalus;Wattamola Beach;4
Balaenoptera physalus;Coney Island;3
Balaenoptera physalus;Girardeau;3
Balaenoptera physalus;Mexico;3
Balaenoptera physalus;Natchez;3
Balaenoptera physalus;Santa Barbara Channel;3
Balaenoptera physalus;Spain;3
Balaenoptera physalus;Utah;3
Balaenoptera physalus;Ventura County;3
Balaenoptera physalus;Belgium;2
Balaenoptera physalus;Brooklyn;2
Balaenoptera physalus;Georgia;2
Balaenoptera physalus;Gravesend;2
Balaenoptera physalus;HOUSTON;2
Balaenoptera physalus;Hallim;2
Balaenoptera physalus;Hamptons;2
Balaenoptera physalus;India;2
Balaenoptera physalus;London;2
Balaenoptera physalus;Long Beach;2
Balaenoptera physalus;Long Beach Island;2
Balaenoptera physalus;Mamaroneck;2
Balaenoptera physalus;Miami;2
Balaenoptera physalus;Mississippi;2
Balaenoptera physalus;New York Bight;2
Balaenoptera physalus;Peru;2
Balaenoptera physalus;Picnic Island;2
Balaenoptera physalus;Point Pleasant Beach;2
Balaenoptera physalus;Rockaways;2
Balaenoptera physalus;San Francisco;2
Balaenoptera physalus;Santa Barbara County;2
Balaenoptera physalus;Senegal;2
Balaenoptera physalus;Serbia;2
Balaenoptera physalus;South Africa;2
Balaenoptera physalus;Stewart Lake;2
Balaenoptera physalus;Thailand;2
Balaenoptera physalus;U.S.;2
Balaenoptera physalus;USA;2
Balaenoptera physalus;West Cornwall;2
Balaenoptera physalus;Zorica;2
Balaenoptera physalus;34,from;1
Balaenoptera physalus;Amagansett;1
Balaenoptera physalus;Anacona;1
Balaenoptera physalus;Argentina;1
Balaenoptera physalus;Arizona State;1
Balaenoptera physalus;Ark.;1
Balaenoptera physalus;Arkansan;1
Balaenoptera physalus;Armonk;1
Balaenoptera physalus;Atlantic Menhaden;1
Balaenoptera physalus;Biyang Island;1
Balaenoptera physalus;British Columbia;1
Balaenoptera physalus;Bude;1
Balaenoptera physalus;Calif.;1
Balaenoptera physalus;Cambodia;1
Balaenoptera physalus;Canada;1
Balaenoptera physalus;Colorado;1
Balaenoptera physalus;Connecticut;1
Balaenoptera physalus;Cumbria;1
Balaenoptera physalus;Denmark;1
Balaenoptera physalus;Detroit;1
Balaenoptera physalus;Dimetrodon;1
Balaenoptera physalus;Donegal;1
Balaenoptera physalus;El Dorado;1
Balaenoptera physalus;FAYETTEVILLE;1
Balaenoptera physalus;Fire Island;1
Balaenoptera physalus;Florida;1
Balaenoptera physalus;Ft;1
Balaenoptera physalus;Galveston;1
Balaenoptera physalus;Greater Boston;1
Balaenoptera physalus;Greece;1
Balaenoptera physalus;Greenhithe, Kent;1
Balaenoptera physalus;Greenwich Harbor;1
Balaenoptera physalus;Hampiðjan;1
Balaenoptera physalus;Hvalfjörður;1
Balaenoptera physalus;Hyannis;1
Balaenoptera physalus;Indiana;1
Balaenoptera physalus;Israel;1
Balaenoptera physalus;Jacksonville;1
Balaenoptera physalus;Jeju Island;1
Balaenoptera physalus;Jones Beach;1
Balaenoptera physalus;"Jones Beach

";1
Balaenoptera physalus;Kentucky;1
Balaenoptera physalus;Lavallette;1
Balaenoptera physalus;Little Rock;1
Balaenoptera physalus;Llandudno;1
Balaenoptera physalus;Louisiana;1
Balaenoptera physalus;Louisville;1
Balaenoptera physalus;Malibu;1
Balaenoptera physalus;Marseille;1
Balaenoptera physalus;Mass.;1
Balaenoptera physalus;Mekelburg;1
Balaenoptera physalus;Michigan;1
Balaenoptera physalus;Missouri;1
Balaenoptera physalus;Monaco;1
Balaenoptera physalus;Montauk;1
Balaenoptera physalus;Nashville;1
Balaenoptera physalus;New Jersey;1
Balaenoptera physalus;New York Aquarium;1
Balaenoptera physalus;New York City;1
Balaenoptera physalus;New York’s;1
Balaenoptera physalus;Nice;1
Balaenoptera physalus;North Brooklyn;1
Balaenoptera physalus;North Cornwall;1
Balaenoptera physalus;North Wales;1
Balaenoptera physalus;Orange County’s;1
Balaenoptera physalus;Padstow;1
Balaenoptera physalus;Perth;1
Balaenoptera physalus;Philadelphia;1
Balaenoptera physalus;Provence;1
Balaenoptera physalus;Queens;1
Balaenoptera physalus;Rochester;1
Balaenoptera physalus;Rockaway Beach;1
Balaenoptera physalus;Rockhill;1
Balaenoptera physalus;SANTA;1
Balaenoptera physalus;SOMERVILLE;1
Balaenoptera physalus;San Diego;1
Balaenoptera physalus;San Jacinto;1
Balaenoptera physalus;Sausalito;1
Balaenoptera physalus;Savannah;1
Balaenoptera physalus;Seal Beach;1
Balaenoptera physalus;Seattle;1
Balaenoptera physalus;South Korea's;1
Balaenoptera physalus;South Ronaldsay;1
Balaenoptera physalus;Southport;1
Balaenoptera physalus;Stoughton;1
Balaenoptera physalus;Turkey;1
Balaenoptera physalus;US;1
Balaenoptera physalus;Vancouver;1
Balaenoptera physalus;Washington State;1
Balaenoptera physalus;Wayne;1
Balaenoptera physalus;West Harford;1
Balaenoptera physalus;Williamsburg;1
Balaenoptera physalus;Yucatan;1
Balaenoptera physalus;cetacea;1
Balaenoptera physalus;disesase;1
Berardius arnuxii;New Zealand;3
Berardius arnuxii;Alaska;2
Berardius arnuxii;Bermagui;2
Berardius arnuxii;Blainville;2
Berardius arnuxii;California;2
Berardius arnuxii;Japan;2
Berardius arnuxii;Opape Beach;2
Berardius arnuxii;Australia;1
Berardius arnuxii;D.C.;1
Berardius arnuxii;Eden;1
Berardius arnuxii;La Jolla;1
Berardius arnuxii;Oregon;1
Berardius arnuxii;Poland;1
Berardius arnuxii;South Australia;1
Berardius arnuxii;Tasmania;1
Berardius arnuxii;US;1
Berardius arnuxii;Washington;1
Berardius arnuxii;narooma;1
Berardius arnuxii;the Aleutian Islands;1
Berardius arnuxii;the United Kingdom;1
Berardius bairdii;Japan;86
Berardius bairdii;Mongabay;19
Berardius bairdii;California;16
Berardius bairdii;Australia;11
Berardius bairdii;China;6
Berardius bairdii;India;5
Berardius bairdii;UK;5
Berardius bairdii;Colombia;4
Berardius bairdii;Mexico;4
Berardius bairdii;Taiji;4
Berardius bairdii;Beach;3
Berardius bairdii;Calif.;3
Berardius bairdii;Príncipe;3
Berardius bairdii;Rafflesia;3
Berardius bairdii;Santa Cruz;3
Berardius bairdii;Tokyo;3
Berardius bairdii;U.S.;3
Berardius bairdii;the United States;3
Berardius bairdii;Alaska;2
Berardius bairdii;Costa Rica;2
Berardius bairdii;France;2
Berardius bairdii;Getty;2
Berardius bairdii;Hokkaido;2
Berardius bairdii;Iceland;2
Berardius bairdii;Java;2
Berardius bairdii;Juneau;2
Berardius bairdii;Malaysia;2
Berardius bairdii;New Zealand;2
Berardius bairdii;North Beach;2
Berardius bairdii;Norway;2
Berardius bairdii;Novato;2
Berardius bairdii;Paris;2
Berardius bairdii;Patagonia;2
Berardius bairdii;Russia;2
Berardius bairdii;San Francisco;2
Berardius bairdii;Sikkim;2
Berardius bairdii;Wada;2
Berardius bairdii;the Democratic Republic of Congo;2
Berardius bairdii;Ambon;1
Berardius bairdii;Apopyllus;1
Berardius bairdii;Argentina;1
Berardius bairdii;Arizona;1
Berardius bairdii;Banggai;1
Berardius bairdii;Bangladesh;1
Berardius bairdii;Batangas;1
Berardius bairdii;Bordeaux;1
Berardius bairdii;Brazil;1
Berardius bairdii;Britain;1
Berardius bairdii;British Columbia;1
Berardius bairdii;Buru;1
Berardius bairdii;Cambodia;1
Berardius bairdii;Canada;1
Berardius bairdii;Central Africa;1
Berardius bairdii;Chiba;1
Berardius bairdii;Chiba Prefecture;1
Berardius bairdii;Chubot Province;1
Berardius bairdii;Colorado;1
Berardius bairdii;D-California;1
Berardius bairdii;England;1
Berardius bairdii;Fremantle;1
Berardius bairdii;Getty 1/17;1
Berardius bairdii;Guandong;1
Berardius bairdii;Guyana;1
Berardius bairdii;Illinois;1
Berardius bairdii;Indonesia;1
Berardius bairdii;Kuroshima;1
Berardius bairdii;Laos;1
Berardius bairdii;Lismore;1
Berardius bairdii;Luzon;1
Berardius bairdii;Madagascar;1
Berardius bairdii;Magnolia;1
Berardius bairdii;Manipal;1
Berardius bairdii;Minami Boso;1
Berardius bairdii;Minamiboso;1
Berardius bairdii;Moluccas;1
Berardius bairdii;Monterey;1
Berardius bairdii;Monterrey;1
Berardius bairdii;Moore;1
Berardius bairdii;Moscow;1
Berardius bairdii;Mt Balukbok;1
Berardius bairdii;Myanmar;1
Berardius bairdii;Nepal;1
Berardius bairdii;Netherlands;1
Berardius bairdii;New Scops;1
Berardius bairdii;New South Wales;1
Berardius bairdii;New Zealand's;1
Berardius bairdii;Oaxaca;1
Berardius bairdii;Oregon;1
Berardius bairdii;PARIS;1
Berardius bairdii;Pakistan;1
Berardius bairdii;Papua New Guinea;1
Berardius bairdii;Perth;1
Berardius bairdii;Philippine Islands;1
Berardius bairdii;Philippines;1
Berardius bairdii;Phillipines;1
Berardius bairdii;Ramit Singal;1
Berardius bairdii;Santa Maria;1
Berardius bairdii;Sarufutsu;1
Berardius bairdii;Scotland;1
Berardius bairdii;Sula Islands;1
Berardius bairdii;São Tomé;1
Berardius bairdii;Thailand;1
Berardius bairdii;Tromso;1
Berardius bairdii;Uzbekistan;1
Berardius bairdii;Vietnam;1
Berardius bairdii;Washington;1
Berardius bairdii;West Virginia;1
Berardius bairdii;pedrazae;1
Berardius bairdii;the Alaskan Aleutian Islands;1
Canis lupus;California;80
Canis lupus;Colorado;69
Canis lupus;Washington;57
Canis lupus;Minnesota;50
Canis lupus;Oregon;47
Canis lupus;Getty;38
Canis lupus;U.S.;32
Canis lupus;New Mexico;29
Canis lupus;Montana;28
Canis lupus;the United States;27
Canis lupus;Idaho;25
Canis lupus;Wisconsin;24
Canis lupus;Mexico;23
Canis lupus;Arizona;18
Canis lupus;Canada;17
Canis lupus;France;16
Canis lupus;Australia;15
Canis lupus;Singapore;15
Canis lupus;US;14
Canis lupus;India;12
Canis lupus;Wyoming;12
Canis lupus;Yellowstone;12
Canis lupus;Alaska;11
Canis lupus;Ontario;11
Canis lupus;America;10
Canis lupus;Iowa;10
Canis lupus;Italy;10
Canis lupus;St. Paul;10
Canis lupus;China;9
Canis lupus;Michigan;9
Canis lupus;Colombia;8
Canis lupus;Texas;8
Canis lupus;Wuhan;8
Canis lupus;Siskiyou;7
Canis lupus;Bangladesh;6
Canis lupus;Berlin;6
Canis lupus;Callao Cave;6
Canis lupus;Denver;6
Canis lupus;Kekoa;6
Canis lupus;Nevada;6
